tracking_id,species,timestamp,latitude,longitude,behavior,habitat,temperature,humidity,group_size
TRK_0205,Lion,2023-01-09 13:00:00,25.419009473783582,77.46978799072,Moving,Wetland,27.609043700093657,43.26719059465416,4
TRK_0206,Leopard,2023-01-09 14:00:00,28.729458358764084,84.06254580521036,Hunting,Forest,29.816483024297494,48.70899595195609,4
TRK_0207,Lion,2023-01-09 15:00:00,27.322248864095613,77.49546199849506,Resting,Mountain,32.252403924479424,50.01361069525544,6
TRK_0208,Rhino,2023-01-09 16:00:00,28.0656114786145,77.7194972612863,Social,Savanna,25.30068488984146,73.26898525220358,9
TRK_0209,Rhino,2023-01-09 17:00:00,26.587833667107173,82.59398262417963,Hunting,Wetland,26.737945512813848,58.52797745235682,4
TRK_0210,Lion,2023-01-09 18:00:00,26.922765645178526,79.4973984245054,Hunting,Wetland,25.94423178565457,59.473128477649475,3
TRK_0211,Rhino,2023-01-09 19:00:00,28.491956515653193,82.76710556955182,Resting,Forest,16.629071505930483,77.39572186218035,3
TRK_0212,Lion,2023-01-09 20:00:00,22.49668008859186,75.65366157564385,Moving,Forest,23.15151472014457,65.48343555418862,4
TRK_0213,Elephant,2023-01-09 21:00:00,24.894249636431404,79.87571193673384,Hunting,Grassland,23.17450888629668,75.94670806210655,7
TRK_0214,Lion,2023-01-09 22:00:00,22.212094418196024,75.33613600183283,Social,Savanna,22.445935871151942,58.260354213661316,4
TRK_0215,Lion,2023-01-09 23:00:00,29.87668007996647,75.62653203455355,Hunting,Grassland,24.79530335690581,45.97745034073177,5
TRK_0216,Rhino,2023-01-10 00:00:00,29.440593396866134,84.06437453344411,Social,Wetland,23.902597233928358,77.19742376296342,5
TRK_0217,Rhino,2023-01-10 01:00:00,20.394268113685058,76.39245371117595,Feeding,Mountain,20.06836618037471,58.34820462670153,4
TRK_0218,Tiger,2023-01-10 02:00:00,27.055751725156885,80.32420682275217,Feeding,Mountain,24.244870230764736,47.26525687515287,5
TRK_0219,Tiger,2023-01-10 03:00:00,29.25248317415666,79.11095602600706,Social,Forest,21.804748014574848,52.09582961215689,6
TRK_0220,Elephant,2023-01-10 04:00:00,21.805753451273336,78.47343326258843,Moving,Mountain,11.903786365415538,42.03210358755769,7
TRK_0221,Tiger,2023-01-10 05:00:00,25.679452305526294,83.99833345687273,Hunting,Mountain,18.014655398447683,58.73202365825541,4
TRK_0222,Lion,2023-01-10 06:00:00,29.15488297588042,75.2182339677549,Hunting,Mountain,25.444571629065393,74.12512687640947,5
TRK_0223,Rhino,2023-01-10 07:00:00,20.33945978585799,81.63789686175589,Feeding,Wetland,30.45945657077055,77.34321824026757,7
TRK_0224,Tiger,2023-01-10 08:00:00,26.9742026724684,84.6339443421355,Social,Mountain,12.863983711608675,77.30408830014575,3
TRK_0225,Tiger,2023-01-10 09:00:00,22.973490073725507,80.60168183461842,Hunting,Mountain,20.648041831231712,45.00920102514987,9
TRK_0226,Elephant,2023-01-10 10:00:00,29.243961953765304,84.36822462033092,Hunting,Mountain,27.157269169973798,55.282155300442284,4
TRK_0227,Elephant,2023-01-10 11:00:00,29.71058245165368,75.52257879286024,Moving,Grassland,29.39097731876584,41.12915038602826,2
TRK_0228,Lion,2023-01-10 12:00:00,29.44266489113434,79.18793319074162,Resting,Wetland,22.89943219211991,74.20661379885891,5
TRK_0229,Rhino,2023-01-10 13:00:00,24.742142166574638,77.60157790962052,Feeding,Forest,21.586088207894655,54.35023048085095,5
TRK_0230,Elephant,2023-01-10 14:00:00,28.620426509893136,82.3082096498073,Feeding,Grassland,31.098553749450964,65.24468111568939,2
TRK_0231,Tiger,2023-01-10 15:00:00,28.4454939853507,84.81297090497247,Resting,Savanna,28.980463529992843,68.59593752309155,2
TRK_0232,Rhino,2023-01-10 16:00:00,23.191004732432557,77.56530062444247,Hunting,Wetland,29.293091990380077,57.19378678972622,6
TRK_0233,Rhino,2023-01-10 17:00:00,28.289154741506774,81.54174601474074,Moving,Wetland,22.659679987546273,52.25769346200972,5
TRK_0234,Tiger,2023-01-10 18:00:00,20.370076347154928,76.9809763275974,Moving,Savanna,30.568471188418393,78.48851640463778,4
TRK_0235,Elephant,2023-01-10 19:00:00,25.96269878482053,80.6533025457161,Feeding,Savanna,15.274656335681442,78.57952900095417,3
TRK_0236,Tiger,2023-01-10 20:00:00,22.30008837287703,79.63932486688336,Moving,Savanna,30.656150458295066,51.57745472120088,2
TRK_0237,Rhino,2023-01-10 21:00:00,21.20566885777279,84.72005329631537,Resting,Forest,24.667339232790553,59.18500386977833,6
TRK_0238,Leopard,2023-01-10 22:00:00,20.769532016292093,81.08527272696466,Hunting,Mountain,25.644670956239075,78.9137663464009,6
TRK_0239,Leopard,2023-01-10 23:00:00,26.9628877587814,78.49506372086819,Resting,Wetland,20.273736709612614,40.19473630622013,3
TRK_0240,Lion,2023-01-11 00:00:00,23.398749637680663,76.14095784887934,Social,Mountain,15.929868259459246,56.50712993516597,5
TRK_0241,Tiger,2023-01-11 01:00:00,27.247667715287616,76.51246828734935,Feeding,Mountain,25.538520738958653,44.018301987238736,7
TRK_0242,Tiger,2023-01-11 02:00:00,20.653563407989424,77.25316929951235,Moving,Savanna,27.756972747956986,60.3663186225041,3
TRK_0243,Lion,2023-01-11 03:00:00,23.152903378306103,77.50966661340298,Social,Forest,28.513461924093825,40.986798181619484,5
TRK_0244,Lion,2023-01-11 04:00:00,25.394912923753374,83.50616057841138,Moving,Grassland,27.973892979122933,56.27593725562512,4
TRK_0245,Lion,2023-01-11 05:00:00,27.907231648389637,80.61222788282525,Hunting,Forest,26.840808475267288,48.8279629914134,5
TRK_0246,Rhino,2023-01-11 06:00:00,23.1875250293207,80.23390911374366,Hunting,Mountain,20.3810678190352,61.33233449834963,6
TRK_0247,Tiger,2023-01-11 07:00:00,26.258913764370092,76.14768871869218,Hunting,Forest,28.837380362600165,79.83974596402798,1
TRK_0248,Rhino,2023-01-11 08:00:00,28.85977748236187,83.60139693349436,Moving,Savanna,19.821888262623357,72.02144420506991,5
TRK_0249,Lion,2023-01-11 09:00:00,26.158631881823045,82.22814303208483,Social,Grassland,30.535321180325674,73.82568366497685,2
TRK_0250,Tiger,2023-01-11 10:00:00,22.329594747536337,75.67668361900002,Hunting,Savanna,24.580090655969137,65.41059949436324,2
TRK_0251,Rhino,2023-01-11 11:00:00,20.24400781556538,82.07835097229768,Social,Grassland,24.74645390067258,41.662393930890346,4
TRK_0252,Rhino,2023-01-11 12:00:00,28.700988739009297,80.43538217342646,Moving,Mountain,29.32963309152551,48.271907041765765,3
TRK_0253,Lion,2023-01-11 13:00:00,20.21269410850387,75.81725345746779,Social,Grassland,30.007343127670694,77.0025822578822,2
TRK_0254,Tiger,2023-01-11 14:00:00,28.747016726841995,79.58300641528656,Moving,Grassland,28.853193394750694,54.64452471715005,3
TRK_0255,Lion,2023-01-11 15:00:00,25.28937134027212,79.84696287130046,Moving,Grassland,20.897710752221656,44.14546905923182,3
TRK_0256,Tiger,2023-01-11 16:00:00,29.390676985128962,76.65774540163275,Feeding,Forest,28.81334775219276,68.09621463464808,5
TRK_0257,Leopard,2023-01-11 17:00:00,27.987832357736654,84.45698147000283,Moving,Forest,20.92605195014776,51.97830895737019,6
TRK_0258,Elephant,2023-01-11 18:00:00,29.979341105333376,83.49975371480662,Moving,Mountain,28.939507008638294,50.75427651616687,4
TRK_0259,Elephant,2023-01-11 19:00:00,23.5071181545171,81.69022337329108,Resting,Grassland,17.874184019688677,79.9190982223304,4
TRK_0260,Elephant,2023-01-11 20:00:00,27.67188288931127,79.62295561000607,Hunting,Wetland,24.531599690308177,74.32555700106617,2
TRK_0261,Lion,2023-01-11 21:00:00,24.01930913609242,79.11765541584509,Feeding,Mountain,20.895544302471645,56.317512734713645,1
TRK_0262,Leopard,2023-01-11 22:00:00,24.79875620303909,81.50973467150953,Feeding,Grassland,29.34967826224013,79.21044831265996,4
TRK_0263,Tiger,2023-01-11 23:00:00,26.2750546321837,80.45431869406906,Feeding,Grassland,30.575833870445067,66.00452893676854,8
TRK_0264,Rhino,2023-01-12 00:00:00,28.736771141863386,75.62273105881886,Resting,Forest,25.994982568959664,69.68089807519041,2
TRK_0265,Tiger,2023-01-12 01:00:00,29.840834691992953,80.12502648770332,Moving,Mountain,25.83054571968942,41.26052172328846,9
TRK_0266,Rhino,2023-01-12 02:00:00,27.68273413864518,83.0640361723284,Hunting,Grassland,28.520885612405678,44.86421037392228,5
TRK_0267,Tiger,2023-01-12 03:00:00,24.17766782167334,79.59239877596958,Social,Grassland,30.60557439974559,65.32340505984953,6
TRK_0268,Leopard,2023-01-12 04:00:00,24.213570022770703,75.51956577554269,Moving,Mountain,25.18655587331081,75.96095930597936,4
TRK_0269,Rhino,2023-01-12 05:00:00,27.375823015888916,82.86278199384033,Resting,Wetland,22.5016233752601,64.94974904350383,5
TRK_0270,Lion,2023-01-12 06:00:00,22.387771457683023,77.01363782135974,Moving,Mountain,28.23633743220244,45.36099577275967,5
TRK_0271,Tiger,2023-01-12 07:00:00,21.104741131313947,77.58620834888039,Moving,Mountain,15.706363144531645,44.63040184985299,4
TRK_0272,Tiger,2023-01-12 08:00:00,23.546221576407767,76.64706353432295,Resting,Wetland,29.548257697794128,73.76743583296326,5
TRK_0273,Rhino,2023-01-12 09:00:00,22.87238991654082,78.30215064871497,Feeding,Mountain,21.44906525279144,45.57209354831657,5
TRK_0274,Lion,2023-01-12 10:00:00,22.963081204559902,82.56751505688635,Feeding,Grassland,23.798860668637754,60.80927842016102,5
TRK_0275,Lion,2023-01-12 11:00:00,22.3360775104991,80.19385859503937,Hunting,Mountain,29.580256615591555,41.48453279849209,4
TRK_0276,Leopard,2023-01-12 12:00:00,20.42093189636362,77.04881274150712,Hunting,Wetland,22.922452418051545,43.2267906956471,8
TRK_0277,Lion,2023-01-12 13:00:00,20.178739347334137,83.77830078152041,Feeding,Savanna,28.237044392874015,66.8939307057146,4
TRK_0278,Lion,2023-01-12 14:00:00,29.877223897360317,83.79581854951529,Social,Mountain,30.69454377037207,67.56725641710067,2
TRK_0279,Lion,2023-01-12 15:00:00,24.277731337358624,83.70578425046007,Moving,Forest,25.55016545023753,53.658776264337696,6
TRK_0280,Elephant,2023-01-12 16:00:00,23.843266471596817,77.38796211381539,Social,Grassland,26.55724077912356,48.624390609721786,4
TRK_0281,Leopard,2023-01-12 17:00:00,26.7964728269307,79.51239344180988,Moving,Grassland,24.402820630281404,72.54841083029231,5
TRK_0282,Tiger,2023-01-12 18:00:00,22.182538878650643,84.84989656140876,Feeding,Forest,25.577989985318602,48.684129178795615,4
TRK_0283,Rhino,2023-01-12 19:00:00,29.499611839502254,82.7201247630999,Hunting,Forest,19.417976100249838,61.68108278665519,4
TRK_0284,Tiger,2023-01-12 20:00:00,27.86345014415552,75.2716742122556,Hunting,Mountain,23.531309567209625,78.72835363451622,5
TRK_0285,Leopard,2023-01-12 21:00:00,20.894110023122597,75.65204591260492,Social,Forest,18.5589719650874,45.91409751449535,1
TRK_0286,Rhino,2023-01-12 22:00:00,24.175807757849284,79.63931376812333,Hunting,Savanna,20.506163877363008,77.63505069978835,4
TRK_0287,Leopard,2023-01-12 23:00:00,28.791183075621646,84.0922020586156,Feeding,Wetland,14.985254896639187,47.31572212274675,6
TRK_0288,Lion,2023-01-13 00:00:00,29.4473202229141,80.38701797952714,Social,Forest,26.319640767524433,62.69772832092919,4
TRK_0289,Rhino,2023-01-13 01:00:00,24.674015112498697,79.9781250803429,Moving,Forest,33.45801082688707,55.080308478349785,3
TRK_0290,Lion,2023-01-13 02:00:00,26.134113892107077,76.0547369995663,Hunting,Savanna,22.719471324297146,78.59714406007303,3
TRK_0291,Tiger,2023-01-13 03:00:00,21.67033946092075,81.56780104724294,Resting,Grassland,29.8256679528619,50.94168116007748,5
TRK_0292,Tiger,2023-01-13 04:00:00,29.911686261369766,83.22103160600226,Hunting,Grassland,30.62846408008458,55.986320083430144,6
TRK_0293,Rhino,2023-01-13 05:00:00,22.316717013834435,78.80420007507563,Moving,Mountain,19.004313828258645,79.31440471421682,7
TRK_0294,Rhino,2023-01-13 06:00:00,29.427317741351256,82.75611850925327,Social,Savanna,20.08103041154589,61.45881564753893,5
TRK_0295,Leopard,2023-01-13 07:00:00,26.496466489923684,84.64476653900812,Moving,Wetland,29.953990441761036,60.10520462485014,4
TRK_0296,Leopard,2023-01-13 08:00:00,26.07736794878859,77.0376645912769,Resting,Wetland,24.53829318504074,50.31113952815965,8
TRK_0297,Lion,2023-01-13 09:00:00,25.126885110165084,80.23329631194741,Feeding,Savanna,18.54605566924704,68.05454241241766,3
TRK_0298,Rhino,2023-01-13 10:00:00,22.306698117177586,77.87137958084575,Hunting,Wetland,21.815702065356962,40.57491807111111,3
TRK_0299,Tiger,2023-01-13 11:00:00,21.765280320055084,82.9285441903384,Social,Grassland,27.09830122406033,41.98050518809174,4
TRK_0300,Leopard,2023-01-13 12:00:00,22.204862090701752,80.77593365881158,Feeding,Wetland,21.03031662947583,63.97434348543211,3
TRK_0301,Leopard,2023-01-13 13:00:00,21.864382621442545,81.34582417550304,Moving,Wetland,11.12731567282803,53.66698295273817,4
TRK_0302,Tiger,2023-01-13 14:00:00,27.795844735667533,82.97914159615894,Social,Savanna,23.38993411396082,78.13265488803842,3
TRK_0303,Leopard,2023-01-13 15:00:00,23.501252591667303,78.95970472662455,Feeding,Savanna,23.79503403072402,76.12762762891143,3
TRK_0304,Lion,2023-01-13 16:00:00,20.578426765633964,84.15090068407044,Social,Wetland,25.046132170721638,68.54825034706829,4
TRK_0305,Rhino,2023-01-13 17:00:00,29.691026301408115,80.33028867246139,Resting,Forest,31.294416866447648,72.72582324511205,7
TRK_0306,Tiger,2023-01-13 18:00:00,28.83785884963426,76.57954822835347,Resting,Savanna,25.267613989495228,66.69327398670774,3
TRK_0307,Rhino,2023-01-13 19:00:00,29.27752283195213,81.95899118168802,Hunting,Mountain,26.214686772128537,45.02328410840643,8
TRK_0308,Leopard,2023-01-13 20:00:00,29.94907822646435,82.93261350438254,Hunting,Mountain,30.277684868247096,70.6217347875681,4
TRK_0309,Leopard,2023-01-13 21:00:00,21.738952492194873,78.16761677067527,Resting,Grassland,25.05172007917881,48.40767874875385,5
TRK_0310,Tiger,2023-01-13 22:00:00,23.962420189026588,83.57179256998754,Social,Wetland,35.68260372645051,52.937714204007875,2
TRK_0311,Lion,2023-01-13 23:00:00,27.582384757040913,84.06143254765766,Resting,Forest,18.68145853010499,72.76936848409682,1
TRK_0312,Elephant,2023-01-14 00:00:00,26.960206180537924,77.76904487377809,Hunting,Grassland,20.32926143446078,61.46102433573793,4
TRK_0313,Tiger,2023-01-14 01:00:00,21.53895906339855,84.83521472715222,Resting,Wetland,28.06979204135407,74.39762856733637,5
TRK_0314,Elephant,2023-01-14 02:00:00,28.158331249906176,76.40711528048759,Resting,Savanna,31.271567664693194,48.52141279373057,3
TRK_0315,Elephant,2023-01-14 03:00:00,22.244405718366608,77.0201566840249,Social,Mountain,23.99602501565688,64.31113754427548,4
TRK_0316,Lion,2023-01-14 04:00:00,22.23817614822623,76.84224839238026,Feeding,Forest,19.94689414605297,43.351638901930464,7
TRK_0317,Elephant,2023-01-14 05:00:00,25.369744228934135,83.93989710007871,Hunting,Mountain,33.80494792612676,65.72243974160119,4
TRK_0318,Elephant,2023-01-14 06:00:00,25.929399348417032,81.54292552324962,Social,Savanna,21.038155525978446,70.50136151102139,3
TRK_0319,Lion,2023-01-14 07:00:00,25.80086207837811,76.52104283222273,Resting,Wetland,26.695272255664893,63.39723575914887,2
TRK_0320,Elephant,2023-01-14 08:00:00,20.914868373977548,79.4032341836835,Resting,Savanna,31.570759056738925,50.64926005995241,4
TRK_0321,Elephant,2023-01-14 09:00:00,28.774608626303802,81.15298025069802,Feeding,Savanna,22.791973882894894,41.25370675435467,5
TRK_0322,Elephant,2023-01-14 10:00:00,22.65600042588706,75.83464084989383,Hunting,Mountain,21.88936081371643,44.77795535857143,4
TRK_0323,Tiger,2023-01-14 11:00:00,21.295149212828044,83.82416368407338,Hunting,Forest,22.23156128985168,64.89211916296105,3
TRK_0324,Tiger,2023-01-14 12:00:00,28.887480798689772,83.03603535441535,Moving,Savanna,29.50775628287382,77.37680867370055,4
TRK_0325,Tiger,2023-01-14 13:00:00,29.556514982297536,80.05206773576639,Hunting,Mountain,30.300738526013298,48.26137615888025,1
TRK_0326,Lion,2023-01-14 14:00:00,28.621276172654504,84.6712661525917,Feeding,Forest,25.168626958810638,69.40104596420395,3
TRK_0327,Leopard,2023-01-14 15:00:00,28.09516074724878,79.177609792751,Moving,Wetland,34.415411265348666,74.65804252996166,7
TRK_0328,Elephant,2023-01-14 16:00:00,26.55241980639022,84.84110319036498,Moving,Wetland,25.15983279635064,60.835287137900444,3
TRK_0329,Elephant,2023-01-14 17:00:00,25.508573706091394,81.67919998803627,Resting,Grassland,31.461666070840828,66.77063183374631,4
TRK_0330,Lion,2023-01-14 18:00:00,20.8698675991141,81.34671273253942,Resting,Mountain,22.839991978745303,72.60061266704592,6
TRK_0331,Elephant,2023-01-14 19:00:00,24.084532130706986,76.65954895295785,Hunting,Forest,36.668782668527825,50.42700630962374,4
TRK_0332,Tiger,2023-01-14 20:00:00,23.72688517012314,83.81927758304644,Moving,Savanna,32.85065707789856,51.87582697072172,4
TRK_0333,Leopard,2023-01-14 21:00:00,22.597537837603262,79.27489687920615,Resting,Wetland,24.360126822357422,40.02510066513825,3
TRK_0334,Rhino,2023-01-14 22:00:00,27.23420113688585,76.62233405782479,Feeding,Forest,32.172701043585015,78.5237652359121,4
TRK_0335,Elephant,2023-01-14 23:00:00,24.958757350787707,75.1260751997576,Resting,Mountain,31.91990245586009,76.70179578385378,1
TRK_0336,Tiger,2023-01-15 00:00:00,20.81046215907648,80.59755683638383,Resting,Grassland,32.76520538146325,70.58273055037722,3
TRK_0337,Rhino,2023-01-15 01:00:00,22.201832019498113,80.27399622122677,Moving,Wetland,12.590068321398473,43.16304083906593,2
TRK_0338,Leopard,2023-01-15 02:00:00,26.83258763659596,82.19353622369158,Moving,Forest,28.596757246454178,57.90011558798032,2
TRK_0339,Rhino,2023-01-15 03:00:00,20.761308594903003,83.90258053017803,Social,Forest,27.711493846528708,44.07567015886211,4
TRK_0340,Tiger,2023-01-15 04:00:00,28.51206914048769,75.7940658464303,Feeding,Forest,27.355366404717262,40.63681069051194,8
TRK_0341,Rhino,2023-01-15 05:00:00,24.951465270139742,82.31496490340362,Moving,Mountain,26.091732166989487,64.6473186085039,4
TRK_0342,Lion,2023-01-15 06:00:00,24.80586577326648,76.87411944097582,Hunting,Mountain,26.239056397572632,78.43317668320753,3
TRK_0343,Rhino,2023-01-15 07:00:00,25.924077846595175,83.58177053157164,Feeding,Mountain,31.415701526490402,76.114720937286,3
TRK_0344,Elephant,2023-01-15 08:00:00,28.24680965925149,83.19063513861656,Feeding,Savanna,27.697366868466858,67.87019259741618,4
TRK_0345,Elephant,2023-01-15 09:00:00,23.47809207902193,80.40793754985545,Moving,Forest,26.084532218661813,43.86562336659486,7
TRK_0346,Lion,2023-01-15 10:00:00,26.780161525590636,82.10242798623311,Feeding,Wetland,30.696905074178094,50.966561506892006,4
TRK_0347,Tiger,2023-01-15 11:00:00,25.65731963995791,78.14350113183748,Moving,Mountain,27.09013089205935,52.80226907541164,3
TRK_0348,Elephant,2023-01-15 12:00:00,22.670282701694212,79.71167898932815,Resting,Mountain,27.5678421367669,70.52600230982245,4
TRK_0349,Leopard,2023-01-15 13:00:00,28.78629986355158,83.21636897710472,Social,Forest,34.33518554405614,72.08996716940456,7
TRK_0350,Elephant,2023-01-15 14:00:00,27.974260216069283,79.59265197173214,Resting,Mountain,22.827596437251763,55.40424491959682,2
TRK_0351,Elephant,2023-01-15 15:00:00,26.584518346584254,78.57798265325442,Moving,Savanna,17.421448307993785,56.71535986470438,3
TRK_0352,Tiger,2023-01-15 16:00:00,28.505817290942417,79.942124472503,Moving,Savanna,25.361817554953987,41.78036157104685,6
TRK_0353,Rhino,2023-01-15 17:00:00,28.672942009598025,83.28249252437219,Resting,Mountain,26.072716724784822,51.56546873675044,5
TRK_0354,Elephant,2023-01-15 18:00:00,27.08362976715035,78.35208047370872,Hunting,Forest,28.607645147285954,58.0514070871056,3
TRK_0355,Lion,2023-01-15 19:00:00,28.37013328363672,76.73761593135744,Hunting,Forest,25.536579573309805,44.6793218554103,3
TRK_0356,Rhino,2023-01-15 20:00:00,26.974714616692836,82.12014020330781,Hunting,Forest,28.775596219862795,58.13069843020085,4
TRK_0357,Leopard,2023-01-15 21:00:00,26.801407717603006,83.25978212708083,Moving,Grassland,37.523083401357844,74.12703249031202,4
TRK_0358,Tiger,2023-01-15 22:00:00,26.186113782151843,76.00637478523534,Feeding,Mountain,29.007571594385045,63.252840789002136,4
TRK_0359,Leopard,2023-01-15 23:00:00,27.527166395576412,77.39874112755945,Moving,Forest,29.88657650525734,43.15719420153649,7
TRK_0360,Rhino,2023-01-16 00:00:00,21.58605105293074,76.41971989760994,Feeding,Savanna,24.35234296138783,47.666852753210975,1
TRK_0361,Rhino,2023-01-16 01:00:00,28.808707591989283,78.47941411582167,Resting,Wetland,18.07371455246349,58.98177400634225,5
TRK_0362,Rhino,2023-01-16 02:00:00,28.718435277452322,79.50350978905412,Social,Wetland,13.509442064351273,54.45948599287249,2
TRK_0363,Leopard,2023-01-16 03:00:00,20.29247283034559,82.48826336963306,Feeding,Forest,22.40659708932141,54.34908078184395,5
TRK_0364,Rhino,2023-01-16 04:00:00,28.258167505647627,81.51147584881674,Hunting,Wetland,12.098141720174402,61.17069792574361,2
TRK_0365,Leopard,2023-01-16 05:00:00,21.28869867473445,81.20928567478431,Moving,Wetland,27.56774512509637,63.3758368635783,2
TRK_0366,Rhino,2023-01-16 06:00:00,23.35118854259142,78.52374946609655,Resting,Grassland,23.08591507787573,71.87446281104764,4
TRK_0367,Lion,2023-01-16 07:00:00,27.43508256291608,83.4144755308476,Hunting,Savanna,18.433125667623784,53.63866253849939,3
TRK_0368,Rhino,2023-01-16 08:00:00,21.60759896048308,79.71287167398165,Resting,Savanna,25.654370599743128,72.21865132162347,1
TRK_0369,Leopard,2023-01-16 09:00:00,28.17967024119062,84.79104938015155,Social,Grassland,21.306839031790982,53.5444491645053,3
TRK_0370,Elephant,2023-01-16 10:00:00,28.32134177957742,81.34142138295736,Moving,Grassland,27.253881268253842,42.217319557649354,4
TRK_0371,Rhino,2023-01-16 11:00:00,25.074677337608364,76.26264741564503,Moving,Wetland,28.53813164911252,62.16750604019165,4
TRK_0372,Elephant,2023-01-16 12:00:00,20.063858717168337,81.76177562075434,Social,Mountain,21.49082918505779,63.51609299579258,3
TRK_0373,Lion,2023-01-16 13:00:00,22.87038133174913,78.251040154317,Moving,Wetland,23.81359409454837,77.3816098248744,11
TRK_0374,Tiger,2023-01-16 14:00:00,26.16926918375742,81.86327196686098,Feeding,Grassland,26.074478769191103,69.04245304249898,5
TRK_0375,Lion,2023-01-16 15:00:00,29.811861780274235,75.69641148162405,Resting,Savanna,17.964788932287874,76.71090609977759,3
TRK_0376,Rhino,2023-01-16 16:00:00,26.318135270166685,76.7488143717596,Hunting,Wetland,26.07403761438508,76.33388840972037,3
TRK_0377,Elephant,2023-01-16 17:00:00,22.598035810641598,83.55737258905786,Social,Mountain,17.84490675960302,64.18296441032969,4
TRK_0378,Elephant,2023-01-16 18:00:00,26.340057030996114,77.27179557023516,Feeding,Wetland,27.828584897764348,61.110482613457904,4
TRK_0379,Leopard,2023-01-16 19:00:00,25.399853797158556,83.3704112524294,Hunting,Forest,22.824181686859003,62.297638686544,4
TRK_0380,Elephant,2023-01-16 20:00:00,27.798453951511437,77.79276088454411,Hunting,Wetland,17.817286329778828,79.13323230708991,1
TRK_0381,Leopard,2023-01-16 21:00:00,21.069806388269583,81.42881910058708,Social,Grassland,22.10013200429588,70.92670766987835,1
TRK_0382,Tiger,2023-01-16 22:00:00,27.61027902502028,81.9415057350983,Feeding,Savanna,22.311627094032787,44.25063619169583,5
TRK_0383,Rhino,2023-01-16 23:00:00,25.412665786761103,80.12654753145053,Hunting,Savanna,30.342604416934723,71.137136271256,3
TRK_0384,Leopard,2023-01-17 00:00:00,29.629920038589944,78.05310676696732,Hunting,Grassland,25.86652349642897,46.821521955929036,5
TRK_0385,Tiger,2023-01-17 01:00:00,23.41872166038686,77.12644376371097,Feeding,Forest,20.218612712174338,57.894021960225025,3
TRK_0386,Elephant,2023-01-17 02:00:00,26.326218931339483,75.33189354562427,Moving,Grassland,33.24533143600243,48.418386887061374,2
TRK_0387,Elephant,2023-01-17 03:00:00,29.320281055100175,78.03946401240724,Hunting,Wetland,28.132452007552793,67.58332262132919,3
TRK_0388,Tiger,2023-01-17 04:00:00,21.02509727990679,81.53162790531283,Resting,Grassland,23.31838815710169,75.09238944772142,3
TRK_0389,Elephant,2023-01-17 05:00:00,29.37228487236451,84.38304818448482,Feeding,Grassland,17.230829071524887,51.61447541466724,5
TRK_0390,Tiger,2023-01-17 06:00:00,26.878857223008133,83.71204482263052,Hunting,Forest,22.87703210259903,43.280429648327505,3
TRK_0391,Leopard,2023-01-17 07:00:00,20.67837059105172,82.66064776535302,Social,Wetland,23.897434576711646,51.93972392299853,4
TRK_0392,Leopard,2023-01-17 08:00:00,23.009635669468164,82.88447343253299,Resting,Mountain,26.84516165725128,66.89447431728777,1
TRK_0393,Tiger,2023-01-17 09:00:00,27.081720886452814,81.64984903475995,Hunting,Mountain,28.036282548298278,53.150405102178,3
TRK_0394,Leopard,2023-01-17 10:00:00,20.673506014687717,77.60286857566003,Resting,Savanna,29.032910477053676,51.12448670215214,2
TRK_0395,Leopard,2023-01-17 11:00:00,25.821704601762733,84.0719503070583,Resting,Grassland,16.942662845807263,47.3774076233706,6
TRK_0396,Leopard,2023-01-17 12:00:00,23.458830569529567,81.70732311905834,Moving,Savanna,26.042524105816213,59.900657074977346,5
TRK_0397,Lion,2023-01-17 13:00:00,26.20915517767477,80.6044063098044,Resting,Forest,24.20192087375894,51.037953126287505,7
TRK_0398,Rhino,2023-01-17 14:00:00,20.45742033812513,76.10989469213482,Moving,Mountain,38.38988638084939,69.24041396557932,4
TRK_0399,Elephant,2023-01-17 15:00:00,28.715368061523762,79.47055543806425,Feeding,Grassland,25.323472195481855,43.06489607968811,12
TRK_0400,Lion,2023-01-17 16:00:00,29.73488969177397,79.60358271201926,Moving,Forest,21.886734007693143,66.5613213244527,2
TRK_0401,Leopard,2023-01-17 17:00:00,29.688778552856917,83.6456360952267,Social,Forest,25.551844283584575,49.50240058271079,2
TRK_0402,Tiger,2023-01-17 18:00:00,27.49651831742925,80.46648220187788,Hunting,Grassland,24.95715855994617,59.57117044206413,3
TRK_0403,Leopard,2023-01-17 19:00:00,21.30086240130632,78.8040054897041,Feeding,Forest,15.054803464244923,51.44359688125043,5
TRK_0404,Rhino,2023-01-17 20:00:00,27.582631959290225,84.76800328510659,Feeding,Grassland,27.041522317089186,68.91074704043183,3
TRK_0405,Leopard,2023-01-17 21:00:00,20.245869164588015,76.10720593326316,Social,Grassland,23.44720954660709,77.81228161006547,3
TRK_0406,Tiger,2023-01-17 22:00:00,20.221235515289973,79.22548428311944,Moving,Wetland,24.866543924197405,76.68307117879253,3
TRK_0407,Rhino,2023-01-17 23:00:00,23.236102191495412,75.42024675171405,Hunting,Savanna,20.63215733054721,63.33704860576364,4
TRK_0408,Leopard,2023-01-18 00:00:00,24.88643190404666,82.3990412076693,Moving,Forest,19.530428848938822,58.504412130279135,2
TRK_0409,Rhino,2023-01-18 01:00:00,27.70407417807793,84.1807655219915,Resting,Forest,29.394411670378226,72.73202037757528,1
